,abstract,Tags
898,data correspond a paper entitle & quot ; influence landscape environmental factor ranavirus epidemiology a california amphibian assemblage & quot ; tornabene et al . publish freshwater biology .,"amphibian, dilution effect, disease ecology, emerging infectious diseases, forestry and natural resources, iridovirus, multimodel inference, ranavirus, reservoir species"
899,"lecture give french philosopher gilles deleuze the university paris 8 , 28 january 1986. be lecture 12 a 25-lecture seminar deleuze teach october 1985 may 1986 .","20th century french philosophy, affect, andré gorz, audio recording, autonomy, deleuze recordings, deleuze seminars, dualism, félix guattari, frankfurt school, gilles deleuze, györgy lukács, henri bergson, italian marxism, jean-paul sartre, marcel proust, mario tronti, marxism, may 1968, michel foucault, microphysics of power, philosophy, philosophy and literature, philosophy of power, politics, romano alquati, serge mallet, sexuality, sociology, subjectivity, the diagram, theory of knowledge"
900,follow include this publication : 1 ) overall tbi process map ; 2 ) ncaa sport medicine process map ; 3 ) acute care process map ; 4 ) inpatient rehabilitation process map ; 5 ) outpatient rehabilitation . map products a phd ...,"brain, industrial engineering, process"
901,compress endnote library contain pubmed citations abstract be hand-coded the publication type section the paper .,"bibliometrics, human development and family studies, puberty"
902,coomassie-stained gel use semi-quantitative analysis purify calcineurin calmodulin sepharose resins .,"biomedical engineering, calcineurin, calmodulin, protein"
903,"data include result a greenhouse study determine effect soil condition 36 plant species subsequent tomato growth . also determine effect tomato herbivore , the tobacco hornworm .","crop science, entomology, manduca sexta, plant soil feedback, solanum lycopersicum, tobacco hornworm, tomato"
904,"lecture give french philosopher gilles deleuze the university paris 8 , 13 may 1986. be lecture 23 a 25-lecture seminar deleuze teach october 1985 may 1986 .","20th century french philosophy, ancient greeks, audio recording, concrete utopia, deleuze recordings, deleuze seminars, dialectics, ernst bloch, gilles deleuze, g.w.f. hegel, marxism, memory, michel foucault, philosophy, philosophy of power, social struggles, subjectivity, the fold, theory of knowledge"
905,"index relative rurality ( irr ) a continuous , threshold-free , unit-free measure rurality . be alternative traditional discrete threshold-based classifications . dataset include the u.s. county-level irr 2000 ...","agricultural economics, irr, rural classification, rural index, rurality"
906,"supplementary material the publication entitle “ imprint control regions include composite dna elements consist the zfp57 bind site overlap mll1 morphemes ” bina m. genomics , 109 : 265–273 ( 2017 ) .","chemistry, codes in dna, dmrs, gene regulation, genomic imprinting, germline dmrs, icrs, imprinting control regions"
907,"data figure plos one publication & quot ; asymmetric polar localization dynamics the serine chemoreceptor protein tsr escherichia coli & quot ; , oh et al. , 2018","fluorescence microscopy, physics, polar localization, single molecule"
908,"supplementary material the publication entitle “ discover candidate imprint genes imprint control regions the human genome ” bina m. biorxiv ( 2019 ) , doi : 10.1101/678151 .","chemistry, codes in human dna, gene regulation, genomic imprinting, genomics, germline dmrs, human genome, icrs, mll, zfp57"
909,"summary report interview transcripts ag producer perspectives conservation practice , water quality climate change indiana iowa .","agriculture, climate change, conservation, forestry and natural resources, indiana, interview, iowa, water quality"
910,publication contain finite element model the analysis single bone trabeculae consideration bone tissue heterogeneity tissue anisotropy .,"biomedical engineering, bone, finite element analysis, mechanical engineering"
911,"couple ring-satellite systems fall three distinct dynamical regimes , “ boomerang , ” “ non-boomerang , ” “ torque-dependent. ” publication include data reproduce figure well the version ring-moons use produce data .","eaps, miranda, model, planetary science, python code, ring, satellite, solar system, uranus"
912,binary cluster algorithm base random projections,"cluster, electrical and computer engineering, matlab, random projection"
913,observe climate data bias correct climate projections base data sixteen different grind base climate station national climatic data center hydrology climate change study .,"agriculture, biological engineering, climate change, climate projections, great lakes, greenhouse gas emissions, hydrologic modeling, indiana, lake erie, maumee river basin, michigan, ohio, precipitation, temperature, western lake erie basin"
914,climate data ground-based climate station obtain national climate data center bias correct climate value different climate model different emission scenarios the entire western lake erie basin .,"agriculture, biological engineering, climate change, climate projections, computational biology, great lakes, greenhouse gas emissions, hydroclimate, hydrologic modeling, indiana, michigan, ohio, precipitation, rcp8.5 climate projections, temperature, western lake erie basin"
915,"temporal climate projection data 2006-2099 sixteen different climate station the western lake erie basin . dataset include data climate station indiana , ohio , michigan .","agriculture, biological engineering, climate change, climate projections, great lakes, greenhouse gas emissions, hydroclimate, hydrologic modeling, indiana, michigan, ohio, precipitation, temperature, western lake erie basin"
916,"functional diversity predators prey ecological applications 2018. supplementary material , data , metadata .","beetle, ecological applications, entomology, functional diversity, functional traits, habitat loss, hardwood ecosystem experiment, predator-prey interaction, rstudio"
917,282 member maize association panel grow irrigate non-irrigated condition kernels phenotyped ionome isotope traits .,"biochemistry, carbon, drought, ionome, isotope, maize"
918,“ anti-oedipus other reflections ” a 2 lecture seminar give french philosopher gilles deleuze the university paris 8 late may early june 1980 .,"20th century french philosophy, anti-oedipus, audio recording, deleuze recordings, deleuze seminars, gilles deleuze, lines of flight, philosophy, philosophy and literature, psychoanalysis"
919,support raw data hall ma et al . ( 2018 ) blue light induce neuroprotective gene expression program drosophila photoreceptors . bmc neuroscience .,"biochemistry, blue light, differential gene expresion, drosophila, eye, gene expression profiling, retinal degeneration, rna_seq, transcriptome"
920,support data protocols for stegeman et al . ( 2018 ) . proper splice contribute visual function the age drosophila eye . age cell .,"age, biochemistry, drosophila, eye, gene expression profiling, splice, transcriptome, vision"
921,publication contain finite element model the analysis bone core consideration bone tissue heterogeneity tissue anisotropy .,"biomedical engineering, bone, finite element analysis, mechanical engineering"
922,“ paint the question concepts & quot ; an 8 lecture seminar give french philosopher gilles deleuze the university paris 8 late march early june 1981 .,"20th century french philosophy, aesthetics, art history, audio recording, deleuze recordings, deleuze seminars, francis bacon, gilles deleuze, paint, paul cézanne, philosophy, philosophy and literature"
923,“ spinoza : velocities think ” a 14 lecture seminar give french philosopher gilles deleuze the university paris 8 december 1980 march 1981 .,"20th century french philosophy, audio recording, baruch spinoza, deleuze recordings, deleuze seminars, ethics, gilles deleuze, ontology, philosophy"
924,& quot ; foucault & quot ; a 25 lecture seminar give french philosopher gilles deleuze the university paris 8 october 1985 may 1986 .,"20th century french philosophy, audio recording, deleuze recordings, deleuze seminars, gilles deleuze, history, knowledge-power, linguistics, michel foucault, philosophy, philosophy and literature, subjectivity"
925,“ movement-image : bergsonian lessons cinema ” a 21 lecture seminar give french philosopher gilles deleuze the university paris 8 november 1981 june 1982 .,"20th century french philosophy, audio recording, cinematography, deleuze recordings, deleuze seminars, film studies (motion pictures), gilles deleuze, henri bergson, philosophy"
